A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	Res.BasalvsLP	Res.BasalvsML	Res.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
629595	6.36137554986071	0.0355323393261679	0.113304988317671	0.0777726489915027	0	0	0	0.999991933236927	0.999970475566385	0.999988752715282	0	0	0	629595	Gm6988	NA
26931	7.18446373375414	0.0506548271574943	-0.313283107795361	-0.363937934952856	0	0	0	0.999995942588915	0.999920112676735	0.999921921285332	0	0	0	26931	Ppp2r5c	chr12
100503237	0.0351624782402307	0.0368550016611571	-0.697987953227174	-0.734842954888331	0	0	0	0.997028866341603	0.818230750405291	0.789010948058731	0	0	0	100503237	Gm19605	NA
13424	9.80457366891963	0.00174879656081472	-0.279026828736558	-0.280775625297373	0	0	0	0.999999441511197	0.999777121099279	0.999877704603161	0	0	0	13424	Dync1h1	chr12
66323	-0.31849626912656	1.03790137028698	1.01703892391666	-0.0208624463703181	0.130005949570756	0.0604993386213743	0	0.449951996500901	0.476673984369425	0.998987308061436	0	0	0	66323	1700001K19Rik	chr12
15519	7.9303065540152	0.388880882134558	0.66392779009086	0.275046907956302	0	0	0	0.996945187906824	0.961500140653385	0.999327086879296	0	0	0	15519	Hsp90aa1	chr12
69641	4.11826677442032	-0.433174322121138	-0.225695443189176	0.207478878931962	0	0	0	0.990250062549059	0.998142234322064	0.998706378243964	0	0	0	69641	Wdr20	chr12
26448	1.31075251133494	0.0566761048998392	-1.09787905299385	-1.15455515789369	0	-0.459384242779254	-0.712713146775351	0.999067150427811	0.329127548644113	0.248196526669711	0	0	0	26448	Mok	chr12
72805	3.18522337881578	-1.24370330148461	-1.15045277375861	0.0932505277260058	-1.28120741208986	-0.799758657695794	0	0.118095029032231	0.223532135822807	0.999722880415781	0	0	0	72805	Zfp839	chr12
100041649	3.86986093942615	-0.393851803593906	-0.298135880354007	0.095715923239899	0	0	0	0.998291681487215	0.99932858322381	0.999922160643442	0	0	0	100041649	Mpc1-ps	NA
67236	4.21658382365832	0.829815056566765	0.769960341400315	-0.0598547151664492	0	0	0	0.827660217830016	0.898916419344721	0.999867731788818	0	0	0	67236	Cinp	chr12
104859	4.4668868105429	-0.290141590420873	-0.0106801898151039	0.279461400605769	0	0	0	0.997303700362183	0.999950427285205	0.998039213405551	0	0	0	104859	Tecpr2	chr12
74251	3.08490169586553	0.420638013313667	0.654506029267618	0.233868015953951	0	0	0	0.99619477095701	0.967071237818319	0.999238467544949	0	0	0	74251	Ankrd9	chr12
217864	5.99710880624292	0.642137128510293	0.721160844114419	0.0790237156041256	0	0	0	0.986439204777916	0.966102694213162	0.999973529151036	0	0	0	217864	Rcor1	chr12
22031	6.06579221373155	0.609826602731928	0.0753871276800675	-0.534439475051861	0	0	0	0.988149974996135	0.99994717962716	0.996260643007704	0	0	0	22031	Traf3	chr12
217866	7.42687478106064	-0.412128916497057	-0.562475149392147	-0.15034623289509	0	0	0	0.999727232884672	0.998292524204703	0.999988441362691	0	0	0	217866	Cdc42bpb	chr12
380787	-0.454335928122853	5.07459760695568	6.35686640949933	1.28226880254365	8.98805295231259	10.6293567441647	0.510360221161945	1.01530867474248e-05	3.04276700517999e-06	0.313500158400708	1	1	0	380787	Lbhd2	chr12
74190	3.90056556639141	0.213887450070766	0.60046778477001	0.386580334699243	0	0	0	0.998024284140295	0.95966551010919	0.992984041141879	0	0	0	74190	Exoc3l4	chr12
21928	6.56159303336597	-5.93078660973326	-5.00514301932004	0.925643590413218	-12.7910391665603	-10.4622497250416	0	7.38675960328611e-07	3.28759745569317e-06	0.583759167414051	-1	-1	0	21928	Tnfaip2	chr12
212539	1.73881192054671	-3.13223259232258	-2.6187219367227	0.51351065559989	-4.41980909348008	-3.31386713063501	0	0.00114131800165404	0.0053959738918475	0.885538174175954	-1	-1	0	212539	Gm266	chr12
217869	9.12183497194131	-0.486171525082572	0.400123504196493	0.886295029279065	0	0	0	0.980500948129332	0.990125423094862	0.716698907199924	0	0	0	217869	Eif5	chr12
100316932	2.59838741709386	-1.00302650986805	0.189687868557121	1.19271437842517	-0.0108745349409595	0	0.70993122997065	0.49584315661663	0.989855103131932	0.249028979857003	0	0	0	100316932	Snora28	chr12
100504687	2.16212725242574	-1.92359046038433	-0.872244784846505	1.05134567553783	-2.4747680080441	0	0.149385777508188	0.0193114489909583	0.625234195721482	0.442653547541822	0	0	0	100504687	2810029C07Rik	chr12
17169	6.98871950321552	-0.229033332738455	0.101383603779817	0.330416936518272	0	0	0	0.999751075514022	0.999929049397636	0.999612926657068	0	0	0	17169	Mark3	chr12
12709	2.65646099014174	4.71304818142307	5.02522970197902	0.312181520555955	17.1904528181978	19.0745146605146	0	7.30329813100711e-08	3.27354623867953e-08	0.990337253636189	1	1	0	12709	Ckb	chr12
328162	4.030190202803	0.164076229413487	0.68267870194679	0.518602472533303	0	0	0	0.998710290326104	0.923771912841268	0.979704148964878	0	0	0	328162	Trmt61a	chr12
70369	5.11074175262342	0.435119224802002	0.73395482064304	0.298835595841037	0	0	0	0.998161972515895	0.953789256495784	0.999601130596712	0	0	0	70369	Bag5	chr12
68020	4.26122371545817	0.723535316307797	0.0664810599998509	-0.657054256307946	0	0	0	0.921573899637434	0.999838228151046	0.961085616837401	0	0	0	68020	Apopt1	chr12
16593	5.81630391323465	-0.00582847409040532	0.106684607814281	0.112513081904686	0	0	0	0.999997877507558	0.999956515367778	0.999969312790475	0	0	0	16593	Klc1	chr12
74335	3.26213691470057	-1.09655894378485	-0.3632277054532	0.733331238331648	-0.274421745422507	0	0	0.395547211080925	0.946240243571528	0.776267208056063	0	0	0	74335	Xrcc3	chr12
68520	2.85412209185807	-0.571184566595216	-0.537451149835154	0.0337334167600614	0	0	0	0.952272797704912	0.964090598484825	0.999665706158136	0	0	0	68520	Zfyve21	chr12
21981	5.56400909827328	-1.06339055177308	-0.699388431974016	0.364002119799064	-0.515591004794735	0	0	0.310076320668602	0.979739604270231	0.999717199552181	0	0	0	21981	Ppp1r13b	chr12
70257	5.29986641560274	0.204464418251751	-0.229836342889129	-0.43430076114088	0	0	0	0.99957257065999	0.999517238336944	0.997607218994273	0	0	0	70257	Atp5mpl	chr12
104816	-0.575533222277384	-3.67573065760848	-3.41919771106378	0.256532946544703	-4.63760568617682	-4.20112348438493	0	0.000867647899531789	0.00154345540794864	0.948830281739744	-1	-1	0	104816	Aspg	chr12
668303	0.967174519991815	1.75622245260433	0.242509117177292	-1.51371333542704	1.72731618272346	0	-1.20599087793182	0.0614065004866941	0.965672004988084	0.131407275764234	0	0	0	668303	Kif26a	chr12
70435	6.52227166958809	1.9463095795446	-0.100802329689556	-2.04711190923415	3.14671651099516	0	-3.73631143024815	0.00688283310997559	0.994939311867069	0.0028967395634809	1	0	0	70435	Inf2	chr12
11565	3.90583262743017	-0.306309394850764	-1.02489238058552	-0.718582985734753	0	-0.112887592376408	0	0.991701414612187	0.45646580391646	0.887640152482094	0	0	0	11565	Adssl1	chr12
30954	3.66606008860649	1.61596032925583	1.20518794866672	-0.410772380589117	3.26784136531046	1.15080161667612	0	0.0057371741898043	0.141607150781333	0.993059411471342	1	0	0	30954	Siva1	chr12
11651	7.70867127918941	0.586965932093155	0.0870982436544239	-0.499867688438731	0	0	0	0.991130666561945	0.999933993271582	0.997782340609015	0	0	0	11651	Akt1	chr12
382639	4.64751980316052	-2.78801064742777	-2.97661866156027	-0.188608014132504	-10.3236025257442	-11.4804801443054	0	3.48408546780494e-06	1.57177700327183e-06	0.999751083841659	-1	-1	0	382639	Zbtb42	chr12
217882	8.41150436933368	-0.459098094322561	-0.236592602134222	0.22250549218834	0	0	0	0.997490497377432	0.999684476560128	0.999837884413331	0	0	0	217882	Cep170b	chr12
104759	-0.73703147115636	2.68035857783829	2.72377481084118	0.0434162330028836	2.69284207762635	2.82824815075	0	0.0139364180513754	0.0113088138249556	0.983389733618278	0	1	0	104759	Pld4	chr12
100041194	1.85610015300731	-0.23532478535338	-2.06766114963742	-1.83233636428404	0	-2.73646032337864	-2.11742037721269	0.950373064675878	0.0128815252167443	0.0336824929647385	0	0	0	100041194	Ahnak2	NA
100047183	0.363619142851626	-0.574468872714629	-2.03226293848692	-1.45779406577229	0	-1.95819458822227	-0.905825741370096	0.77121705331776	0.0432600820421817	0.196447165866361	0	0	0	100047183	NA	NA
217887	3.41647978594059	1.59313930199769	0.504071815819247	-1.08906748617845	3.54988432096323	0	-0.545849423942875	0.00378699208377701	0.994554399574317	0.300065827519058	1	0	0	217887	Clba1	chr12
71963	5.88825964630384	0.141086948228955	0.290046053734542	0.148959105505587	0	0	0	0.999526868390942	0.998323673547392	0.999647109645621	0	0	0	71963	Cdca4	chr12
16450	4.12661127398849	6.36229253268601	6.06190797945075	-0.300384553235251	12.3583598829005	12.5932296738466	0	9.73398073945182e-07	8.35366867348613e-07	0.93145356473785	1	1	0	16450	Jag2	chr12
66174	3.89656031518495	0.995426563647974	0.0604437538101568	-0.934982809837817	0	0	0	0.511828877508592	0.99995867952847	0.668462600265983	0	0	0	66174	Nudt14	chr12
72308	5.73032692466686	-0.470794259095931	-0.152301061800372	0.31849319729556	0	0	0	0.998994879571314	0.999958420668072	0.999865799705347	0	0	0	72308	Brf1	chr12
399566	3.01816388100063	-0.383143840561746	-0.0816500864804603	0.301493754081286	0	0	0	0.962512476285777	0.995453051501769	0.978658701951653	0	0	0	399566	Btbd6	chr12
217893	5.56861015555639	-0.826094642446352	-0.65695364417308	0.169140998273272	0	0	0	0.879385171755982	0.98150673919184	0.999908389365234	0	0	0	217893	Pacs2	chr12
116870	6.30684450793098	0.324011699795204	0.0674430496777116	-0.256568650117492	0	0	0	0.999611836622084	0.999972066640327	0.999871914065033	0	0	0	116870	Mta1	chr12
68337	7.9787255169452	0.177376802730395	-0.981653091161141	-1.15902989389154	0	0	-1.18762297825462	0.9998000923803	0.548476609328857	0.134607139785302	0	0	0	68337	Crip2	chr12
12925	5.60568501435359	-0.888219048237694	-2.65810158411496	-1.76988253587726	0	-7.95142054426294	-3.95940553455347	0.694522917810153	2.3540188912146e-05	0.00211219141175203	0	-1	0	12925	Crip1	chr12
104732	3.07865853308388	1.40986325510952	1.08774812323456	-0.322115131874956	1.46805722774748	0.331164902960917	0	0.0902455344312753	0.374560412078336	0.97948485953594	0	0	0	104732	Tedc1	chr12
56220	3.77535376052123	-0.692215664278876	-0.0410484129765476	0.651167251302329	0	0	0	0.893617564846188	0.999385995431706	0.924949823405864	0	0	0	56220	Zfp386	chr12
217935	4.97702025403627	-0.732326890549333	-0.731791268668548	0.000535621880784376	0	0	0	0.95226475193979	0.953642631402085	0.999999749044793	0	0	0	217935	Wdr60	chr12
52635	7.7794156517753	-0.25241186780745	0.246853690872101	0.499265558679551	0	0	0	0.999720996497989	0.999737605280543	0.998065293523204	0	0	0	52635	Esyt2	chr12
319545	2.92511616210902	-0.294615164634628	0.833715924560821	1.12833108919545	0	0	0.594014262675907	0.995001096499416	0.762060858249691	0.28450364706293	0	0	0	319545	D430020J02Rik	chr12
76044	4.49847391185486	1.52678542288672	2.12180706861846	0.595021645731737	2.53322967848134	5.31171922944643	0	0.0176111166711009	0.000365435154279808	0.955712711150215	0	1	0	76044	Ncapg2	chr12
627375	0.378995228468037	1.70372228758424	1.32235768691375	-0.381364600670495	2.4928782506974	1.22282467184435	0	0.018755840540062	0.128194902905843	0.967316008281401	0	0	0	627375	Gm6750	NA
217944	4.1012788261386	-1.24479934986884	0.0888666095171367	1.33366595938598	-1.36249955754517	0	1.90494902084141	0.105172015159866	0.999562324030983	0.046722201577876	0	0	0	217944	Rapgef5	chr12
217946	5.1013453135657	0.999498334381542	0.901285144141246	-0.0982131902402958	0	0	0	0.500921867010224	0.675325345586917	0.999231113260175	0	0	0	217946	Cdca7l	chr12
13411	2.05562776348137	-2.22246508960799	-3.92191769581688	-1.69945260620889	-3.26924328450952	-8.18660668383645	-2.52785903177154	0.00573797224627264	1.94349550992935e-05	0.0177629220926568	-1	-1	0	13411	Dnah11	chr12
20688	4.47162093551954	0.97786533128528	1.23495316068616	0.257087829400879	0	1.83739853397588	0	0.566213760775007	0.0518246072406099	0.999804441805966	0	0	0	20688	Sp4	chr12
320910	4.78077973718638	-0.752627979675553	1.41028899894963	2.16291697862518	0	1.76516229346765	5.28475967397037	0.856809438569676	0.057867661623608	0.000377522171606767	0	0	1	320910	Itgb8	chr12
238455	4.92001372633279	-0.879573399704046	-1.20253508561312	-0.322961685909074	0	-1.55924415665924	0	0.806268328516873	0.0788757576534113	0.999739628850906	0	0	0	238455	Macc1	chr12
14569	8.20865654305864	-0.411398274749478	-0.345972129803339	0.0654261449461391	0	0	0	0.99954823333571	0.999765155801259	0.999993078955726	0	0	0	14569	Gdi2	chr13
105203	6.44009361662465	0.102202656832049	0.587693490158098	0.485490833326049	0	0	0	0.994989966683224	0.901392649244301	0.95208730137013	0	0	0	105203	Fam208b	chr13
142688	4.41476234027776	-0.601105718798224	-0.849989905365991	-0.248884186567767	0	0	0	0.986131263888618	0.833634065058187	0.999692023451826	0	0	0	142688	Asb13	chr13
70405	0.676509277816725	4.81881452449989	4.22415684124919	-0.594657683250696	9.28943830871789	8.80058654914868	0	7.90948721360151e-06	1.15791306902819e-05	0.809854891144104	1	1	0	70405	Calml3	chr13
56349	5.02601256404626	2.49146693688551	1.27477427039678	-1.21669266648872	6.50416254180355	1.28422125033061	-0.992572257298651	9.59567164572246e-05	0.117594369813691	0.175070073032605	1	0	0	56349	Net1	chr13
105387	0.582720370413367	-0.925704771725718	0.456035656332127	1.38174042805784	0	0	0.590824538824473	0.553189515843215	0.809218500288513	0.288624754899359	0	0	0	105387	Akr1c14	chr13
105349	-0.452275721638085	0.218631746674348	0.249954738653498	0.03132299197915	0	0	0	0.901307385249526	0.887183702438686	0.985805601627823	0	0	0	105349	Akr1c18	chr13
27384	0.472156941725504	-2.12531172843	-4.24245086775533	-2.11713913932533	-2.47990117115271	-7.67408354506937	-3.23061690297237	0.0191965910465385	3.11127993117182e-05	0.00607403809435584	0	-1	0	27384	Akr1c13	chr13
622402	-2.46109654002076	-4.00319687047624	-6.22217400051718	-2.21897713004094	-4.71093719062203	-8.72133585145172	-2.63635466694354	0.000796388534808567	1.31247370816766e-05	0.0150670629335515	-1	-1	0	622402	Akr1c12	chr13
56043	3.15881385147433	0.160618594702358	0.0849099703488698	-0.0757086243534877	0	0	0	0.999729449477051	0.999898599131537	0.99991345291815	0	0	0	56043	Akr1e1	chr13
23849	10.8918468237861	-2.19168558727457	-1.41302501553265	0.778660571741922	-6.08756457158505	-2.12662497889488	0	0.000149897497688725	0.0331586127116844	0.866649699899996	-1	0	0	23849	Klf6	chr13
69617	6.49174160957183	0.290261321581967	0.823729251675411	0.533467930093444	0	0	0	0.998567905210862	0.837444319933868	0.991349368378663	0	0	0	69617	Pitrm1	chr13
56421	6.43561847539985	0.607822770486808	1.91480956786751	1.3069867973807	0	6.78836371259131	2.46380891164107	0.9904828211367	7.14287529429597e-05	0.0196169437784205	0	1	0	56421	Pfkp	chr13
94191	-2.36364306622542	-5.22209634653279	-7.36197118893944	-2.13987484240665	-8.97883560851998	-14.2461191823422	-3.34104307982979	1.02747891952159e-05	3.3813936683713e-07	0.00515366087983005	-1	-1	0	94191	Adarb2	chr13
207615	4.99480577806298	-0.442386814819168	-0.323336193757065	0.119050621062103	0	0	0	0.966169258066869	0.983967720313416	0.997105750964947	0	0	0	207615	Wdr37	chr13
319554	2.83724643020112	-0.0193671735815992	0.384512615036015	0.403879788617614	0	0	0	0.999541135635312	0.979405537688282	0.97795541441757	0	0	0	319554	Idi1	chr13
69237	6.70026798448987	0.161422778253074	0.53648171337015	0.375058935117075	0	0	0	0.996761450823172	0.956919170039262	0.989328384307775	0	0	0	69237	Gtpbp4	chr13
217980	6.59015402446859	-0.570575427438703	-0.285259970191818	0.285315457246885	0	0	0	0.97402721126228	0.997418381350442	0.99825421867303	0	0	0	217980	Larp4b	chr13
208440	6.27755949773255	0.14980830928511	-0.0243561569091648	-0.174164466194275	0	0	0	0.999959802639452	0.999994994051711	0.999968652974636	0	0	0	208440	Dip2c	chr13
66505	7.36823583063269	0.259365274560436	0.155223059323671	-0.104142215236765	0	0	0	0.999907527607006	0.999965130317635	0.999989113389378	0	0	0	66505	Zmynd11	chr13
12671	1.74175505331008	-1.72442865499507	0.672430314440352	2.39685896943542	-3.51197465039686	0	6.46286217740391	0.00400240972691734	0.899524101782556	0.00010016729174637	-1	0	1	12671	Chrm3	chr13
328186	3.21384807166794	0.706450478015074	0.915202267894335	0.20875178987926	0	0	0	0.961373126207268	0.715438916435868	0.999701061090366	0	0	0	328186	Gm10336	chr13
238505	4.26147583308656	0.616403651183977	1.02130872984224	0.404905078658265	0	0.165052753701697	0	0.99121914343394	0.43650894950023	0.999173545173113	0	0	0	238505	Mtr	chr13
100039826	4.47334687653925	-0.818248725085377	-0.909101217893802	-0.0908524928084251	0	0	0	0.911644922610976	0.762843500814557	0.999983070250911	0	0	0	100039826	NA	NA
217995	6.3902178032793	0.129617650966805	0.48642635307477	0.356808702107965	0	0	0	0.999712660689744	0.993223646896911	0.998571862834122	0	0	0	217995	Heatr1	chr13
56048	5.58448559653177	0.355576325356648	0.288472652277294	-0.0671036730793544	0	0	0	0.999723778766649	0.999864619076741	0.99999082731248	0	0	0	56048	Lgals8	chr13
171211	-0.080582440084787	5.97977708059722	6.41971264671836	0.439935566121145	9.52879021209943	10.6904552085859	0	6.78992297943375e-06	2.92051156101888e-06	0.834359203375983	1	1	0	171211	Edaradd	chr13
67475	4.18596591931557	-0.766522184191661	-0.44178503029422	0.324737153897441	0	0	0	0.947526570076012	0.998814424879824	0.999737852915483	0	0	0	67475	Ero1lb	chr13
664862	2.70426224607477	1.0474444870929	-0.0173111440309777	-1.06475563112388	0.2142697542112	0	-0.303277898703202	0.417870072455371	0.999885263544529	0.384732756576883	0	0	0	664862	Gpr137b-ps	chr13
100039786	4.27732815174194	0.596029184153397	-0.0355190479034855	-0.631548232056883	0	0	0	0.99267212461712	0.999988912824515	0.990895233104488	0	0	0	100039786	Gm2423	NA
83924	2.06018296409894	1.35149027246349	-0.752761262562766	-2.10425153502625	1.11563627746202	0	-3.71587517205502	0.148600170665778	0.81101939521999	0.00298340463032726	0	0	0	83924	Gpr137b	chr13
18073	5.54552748887634	1.17513484933176	2.87765361573829	1.70251876640652	0.338824430348292	3.49360658279753	1.38898767237806	0.373252809361512	0.00415743859297751	0.101584296165235	0	1	0	18073	Nid1	chr13
17101	5.5315944106033	-0.33865248113901	0.0494363283315726	0.388088809470583	0	0	0	0.999417324683544	0.999972927594266	0.999330235083757	0	0	0	17101	Lyst	chr13
97884	5.32519055851784	0.584693026618304	0.991903038989236	0.407210012370933	0	0	0	0.964339724636031	0.515645480919822	0.992574010150809	0	0	0	97884	B3galnt2	chr13
70430	4.47641021496306	-0.592498955350854	-0.457590446886091	0.134908508464763	0	0	0	0.951658617151973	0.982274282098363	0.998835875502685	0	0	0	70430	Tbce	chr13
14593	4.13363816670787	-0.0352609675701867	-0.218911424217097	-0.183650456646911	0	0	0	0.999980441529739	0.999830361174797	0.999895006045341	0	0	0	14593	Ggps1	chr13
94246	7.01193038773362	-0.18465514504933	0.0415139580481076	0.226169103097438	0	0	0	0.991411649593903	0.998354463960049	0.991748333675347	0	0	0	94246	Arid4b	chr13
75398	4.03412736259	0.171268106836035	-0.205970529022643	-0.377238635858678	0	0	0	0.999887612682029	0.999878042812698	0.999425063241907	0	0	0	75398	Mrpl32	chr13
19166	5.91370177068461	0.216326198529184	-0.331997989899192	-0.548324188428376	0	0	0	0.999812930367123	0.999485506430109	0.996475154167014	0	0	0	19166	Psma2	chr13
105351	2.60665973391284	-0.42357085332212	-1.53924130090933	-1.11567044758721	0	-2.16219895432246	-0.479089532787906	0.96823218824465	0.0313778116460186	0.322392190722911	0	0	0	105351	AW209491	chr13
670994	5.44667323876369	-0.745962124052962	-0.523352524199047	0.222609599853915	0	0	0	0.970471141587299	0.998335633082412	0.999953653308654	0	0	0	670994	Gm9512	NA
14634	5.23097456225862	2.64582817499842	1.31059846472345	-1.33522971027497	9.38909740352126	1.90414910997161	-2.00532265387209	7.03484295689897e-06	0.0467795298081131	0.0400197900743194	1	0	0	14634	Gli3	chr13
16323	3.49522794258182	-1.2722624955861	-1.12793497156348	0.144327524022618	-0.467982994499535	-0.222334086184156	0	0.328449025411674	0.417883763591812	0.959155370459496	0	0	0	16323	Inhba	chr13
192136	0.0927739923755705	-1.67385642564309	-1.79446441623967	-0.120607990596577	-1.85771416602769	-2.24111019002006	0	0.05027677752335	0.0277732942424398	0.992189840747492	0	0	0	192136	Sugct	chr13
66308	3.2761081986464	0.771932341788481	0.91033705808892	0.138404716300439	0	0	0	0.924842793695254	0.728925423474941	0.999857842510442	0	0	0	66308	Mplkip	chr13
69562	6.69973633995356	-0.418254828973897	-0.0323117241674273	0.385943104806469	0	0	0	0.997966923055796	0.999969631964747	0.999021224314041	0	0	0	69562	Cdk13	chr13
56044	5.490753061251	-0.00998922844057404	-0.356031412484105	-0.346042184043531	0	0	0	0.999995321260185	0.999426772788417	0.99961766027834	0	0	0	56044	Rala	chr13
67008	3.40871480166557	0.236801564645357	0.271585196819344	0.0347836321739878	0	0	0	0.998046351721294	0.99770407701957	0.99983835750339	0	0	0	67008	Yae1d1	chr13
218035	6.05206363823789	-0.0317032532572892	-0.211435631708252	-0.179732378450963	0	0	0	0.999996663953264	0.999963374625946	0.999982937914329	0	0	0	218035	Vps41	chr13
76205	3.98162104368035	0.42625061585921	0.407723900193008	-0.0185267156662023	0	0	0	0.998332952438549	0.998755939406755	0.999989387666718	0	0	0	76205	Stard3nl	chr13
105298	2.13325529319009	3.73533660369783	2.56965217211474	-1.16568443158309	10.5222435708761	7.2215994803883	-0.623373470570974	3.05742968510315e-06	4.65423999322402e-05	0.275260359823423	1	1	0	105298	Epdr1	chr13
20379	0.883668977923812	-1.12645571082386	0.803816932430773	1.93027264325464	-0.22580250230312	0	1.62311481901343	0.41617724852211	0.631098482020544	0.0721730072313404	0	0	0	20379	Sfrp4	chr13
432730	3.83106799322365	0.533810776312721	0.532788807498096	-0.00102196881462469	0	0	0	0.947007645424559	0.950610773933774	0.999976715231729	0	0	0	432730	Gm5446	NA
140580	3.76365972776393	-0.483424278463938	0.754278652921907	1.23770293138584	0	0	0.913587755164972	0.960752462969672	0.804166149124405	0.193899056033997	0	0	0	140580	Elmo1	chr13
19720	4.50631962502286	0.490795244975272	0.615787108365201	0.124991863389929	0	0	0	0.996341530875826	0.986818254634753	0.999902106765076	0	0	0	19720	Trim27	chr13
22758	2.34235618176078	-0.348979439320463	-0.554214894095737	-0.205235454775275	0	0	0	0.991095873741795	0.965484340705845	0.997704834836344	0	0	0	22758	Zscan12	chr13
72739	5.04177999670878	-0.0550558267593999	-0.250601703356066	-0.195545876596666	0	0	0	0.999974024485109	0.999796046358875	0.999905985558444	0	0	0	72739	Zkscan3	chr13
319207	2.02394108436717	2.20919441716831	1.9681080598427	-0.241086357325609	5.20899060656648	4.42317958783571	0	0.000413825528887029	0.00112298554510601	0.993389885021234	1	1	0	319207	Pgbd1	chr13
432731	5.62022509230929	-1.03407195003549	-0.850282974019443	0.183788976016047	-0.258586877067796	0	0	0.401257991171334	0.855832034380303	0.99992363774128	0	0	0	432731	Zscan26	chr13
93681	4.09698732667431	-0.446525330221425	-0.652281252872448	-0.205755922651023	0	0	0	0.992491734748523	0.958750770218093	0.999296616145355	0	0	0	93681	Zkscan8	chr13
56702	-1.16417370472101	-0.821264878246892	-2.06997226238021	-1.24870738413331	0	-2.01728494585828	-0.485224880316101	0.623302228260399	0.0394949165965428	0.321473043643167	0	0	0	56702	Hist1h1b	chr13
193452	2.52307932000677	-0.336031908774888	-0.541229313519822	-0.205197404744934	0	0	0	0.99673575042729	0.98405612928835	0.999194314824773	0	0	0	193452	Zfp184	chr13
54373	2.81963692914127	0.384667374260637	1.22359500966658	0.838927635405943	0	1.29982570710711	0	0.997043423483482	0.115021016498272	0.812048576866496	0	0	0	54373	Prss16	chr13
319158	1.82600169729362	-0.902242452359227	-3.37118066281629	-2.46893821045707	0	-7.04066306441549	-4.71690416511974	0.599188117936475	5.60670897410516e-05	0.000766686074186372	0	-1	-1	319158	Hist1h4i	chr13
218100	3.13617641187205	-0.345553727766577	-0.691756856186328	-0.346203128419751	0	0	0	0.97656091884273	0.856448978934688	0.981709077946622	0	0	0	218100	Zfp322a	chr13
30946	4.56474249408478	-0.0329333268955869	0.338050919333057	0.370984246228644	0	0	0	0.999990397737333	0.999662786285942	0.999624650141564	0	0	0	30946	Abt1	chr13
12231	7.80305775729238	-7.70784952689545	-4.63699451197786	3.0708550149176	-21.4341551892789	-12.1430900119499	7.26804243334079	1.42365007061388e-08	1.0580048264331e-06	4.4695041277002e-05	-1	-1	1	12231	Btn1a1	chr13
238555	0.256865539510915	-6.38303791930272	-4.09179746912334	2.29124045017939	-9.46937748298881	-5.31195935842859	3.7324245198143	7.20517830611787e-06	0.00037688450986657	0.00291687323653602	-1	-1	0	238555	Btn2a2	chr13
14957	1.54355372883617	-2.9716644208596	-5.68555514254128	-2.71389072168168	-3.53224620556327	-8.80288985447013	-4.66907356405807	0.0039368363070699	1.20493465020195e-05	0.000817379246460095	-1	-1	-1	14957	Hist1h1d	chr13
319181	0.34079915262645	-1.03286277542763	-2.88646336377231	-1.85360058834468	-0.0595372439201733	-3.79036048717777	-1.86269575648612	0.48012040676678	0.00270656334960889	0.0499829751906154	0	-1	0	319181	Hist1h2bg	chr13
319179	-0.346395341588518	-0.157742922805424	-2.45281803800934	-2.29507511520392	0	-4.00940551844392	-3.54036376689363	0.972193127547313	0.00197608551989023	0.00384917455976344	0	-1	0	319179	Hist1h2be	chr13
50709	0.941318885656104	-2.97778970762647	-5.36095360322344	-2.38316389559697	-3.71318531951259	-8.63419185698863	-3.86961324100349	0.00302839766415888	1.37361915938248e-05	0.00240209563830959	-1	-1	0	50709	Hist1h1e	chr13
319164	-0.517876027435352	-1.15458310218345	-3.51183126123268	-2.35724815904922	-0.346773728819144	-6.32029427466348	-3.78586833064269	0.369534838818773	0.000118080035324704	0.00270416445790844	0	-1	0	319164	Hist1h2ac	chr13
68024	3.92708768331334	-0.444755285201233	-2.9285504687334	-2.48379518353216	0	-6.09925687002758	-4.87714831542724	0.927828876285431	0.000148739829189758	0.000625144532245388	0	-1	-1	68024	Hist1h2bc	chr13
15216	2.56925493127698	-1.6498640978901	-1.37358545592249	0.276278641967608	-4.0405568540448	-2.32924374683187	0	0.00188658228211952	0.024189385624805	0.999513373158641	-1	0	0	15216	Hfe	chr13
50708	6.5490608146988	-1.5763257441096	-3.81988949551543	-2.24356375140583	-1.5614346562246	-7.44653022955934	-3.54368110513611	0.0786783414276902	3.81450851936102e-05	0.00382904230169134	0	-1	0	50708	Hist1h1c	chr13
68732	6.66742086166481	-0.687681748954335	-0.620699609873215	0.0669821390811194	0	0	0	0.988253207786242	0.995203907714513	0.999993757637083	0	0	0	68732	Carmil1	chr13
12763	2.19992636044153	2.11892998671784	3.65587220096437	1.53694221424653	2.78119662372471	5.98011603374794	1.15671274726318	0.0120280125081961	0.000171779835491798	0.140767322223057	0	1	0	12763	Cmah	chr13
76024	-3.1810558468629	5.03869373769972	6.38087221191442	1.34217847421469	5.27566091773619	6.85762857161831	0.395190620643121	0.000406257445610418	7.35020698965116e-05	0.365036130824679	1	1	0	76024	Gm11346	chr13
